transaction_id,customer_id,amount,payment_method,customer_type,subscription_type,payment_status,failure_reason,retry_count,previous_success_rate,days_since_last_payment,checkout_completed,customer_tenure_days,recovered
TX005788,C01355,1826.67,UPI,returning,monthly,failed,bank_timeout,3,0.91,87,0,292,1
TX005789,C00784,1425.13,UPI,returning,monthly,success,none,2,0.74,26,1,268,0
TX005790,C00241,2788.96,UPI,new,monthly,success,none,3,0.73,165,1,532,0
TX005791,C01779,763.78,UPI,new,yearly,success,none,0,0.73,142,1,1400,0
TX005792,C01554,1311.16,UPI,new,monthly,success,none,1,0.81,205,1,1410,0
TX005793,C00483,100.0,UPI,new,monthly,success,none,0,0.62,181,1,1113,0
TX005794,C01013,699.49,UPI,returning,one_time,success,none,1,0.81,240,1,160,0
TX005795,C00187,2354.07,UPI,returning,one_time,failed,bank_timeout,2,0.7,284,1,365,1
TX005796,C01882,742.19,UPI,returning,monthly,success,none,2,0.79,102,1,1311,0
TX005797,C02704,687.99,CARD,returning,yearly,success,none,3,0.71,217,1,916,0
TX005798,C02310,387.05,CARD,new,monthly,failed,expired_card,1,0.91,333,1,568,1
TX005799,C00953,2991.01,UPI,new,one_time,failed,card_declined,1,0.83,176,0,792,0
TX005800,C01388,1897.82,UPI,returning,monthly,failed,insufficient_funds,3,0.95,363,1,492,1
TX005801,C00491,2503.42,UPI,returning,monthly,failed,card_declined,0,0.66,47,1,93,1
TX005802,C00431,195.15,UPI,returning,yearly,success,none,0,0.86,57,1,1066,0
TX005803,C00239,934.07,UPI,new,one_time,failed,expired_card,0,0.86,250,0,748,0
TX005804,C02352,828.73,CARD,new,monthly,success,none,2,0.86,67,0,387,0
TX005805,C02346,828.34,UPI,new,monthly,success,none,1,0.7,44,1,452,0
TX005806,C00076,592.28,NETBANKING,returning,yearly,success,none,2,0.95,76,1,1092,0
TX005807,C01357,775.8,UPI,new,monthly,failed,network_error,1,0.91,68,0,1229,1
TX005808,C01924,2564.82,UPI,returning,yearly,success,none,1,0.75,69,1,1351,0
TX005809,C01782,161.93,CARD,returning,one_time,success,none,3,0.88,290,1,505,0
TX005810,C02690,6485.31,CARD,returning,one_time,success,none,2,0.79,80,1,917,0
TX005811,C00827,1779.06,CARD,new,one_time,success,none,0,0.87,152,0,295,0
TX005812,C02331,1051.18,NETBANKING,returning,monthly,success,none,0,0.73,263,1,1420,0
TX005813,C00591,2715.78,UPI,new,one_time,success,none,2,0.68,139,1,1233,0
TX005814,C02120,256.77,NETBANKING,returning,one_time,success,none,3,0.94,254,0,511,0
TX005815,C02751,564.14,UPI,new,monthly,failed,insufficient_funds,1,0.8,244,1,658,1
TX005816,C01903,971.58,NETBANKING,new,monthly,success,none,2,0.8,160,1,196,0
TX005817,C01911,4296.52,UPI,new,monthly,failed,expired_card,0,0.63,4,1,1424,0
TX005818,C00575,1046.81,UPI,returning,one_time,success,none,3,0.87,212,0,999,0
TX005819,C00892,1719.96,CARD,new,yearly,success,none,1,0.97,244,1,457,0
TX005820,C02060,608.15,UPI,returning,monthly,failed,expired_card,3,0.81,278,1,462,0
TX005821,C00141,1784.41,UPI,new,one_time,failed,insufficient_funds,2,0.9,355,1,231,1
TX005822,C01790,5867.83,UPI,new,monthly,success,none,0,0.91,252,1,160,0
TX005823,C00017,2967.65,CARD,returning,one_time,failed,card_declined,1,0.81,46,1,1077,1
TX005824,C01087,1010.85,NETBANKING,new,monthly,success,none,3,0.61,347,0,817,0
TX005825,C00253,2154.88,CARD,returning,one_time,success,none,2,0.93,129,1,378,0
TX005826,C00465,1953.77,NETBANKING,returning,yearly,success,none,2,0.77,361,0,1203,0
TX005827,C00376,1819.99,UPI,returning,yearly,success,none,0,0.74,156,1,780,0
TX005828,C01828,3334.08,UPI,new,one_time,success,none,2,0.9,74,1,1207,0
TX005829,C00520,3309.25,UPI,returning,one_time,success,none,3,0.91,166,1,1414,0
TX005830,C01861,965.69,CARD,returning,one_time,success,none,2,0.8,29,1,1178,0
TX005831,C00090,2083.66,UPI,returning,monthly,failed,network_error,2,0.94,276,1,924,1
TX005832,C00720,747.63,UPI,new,one_time,success,none,3,0.93,358,0,265,0
TX005833,C02852,435.69,UPI,returning,monthly,success,none,2,0.6,327,1,489,0
TX005834,C02844,837.57,CARD,returning,one_time,failed,card_declined,0,0.71,205,1,150,1
TX005835,C00630,1016.09,UPI,returning,monthly,success,none,1,0.81,145,1,1081,0
TX005836,C01885,208.18,NETBANKING,returning,monthly,success,none,1,0.74,144,1,1198,0
TX005837,C00076,2592.38,CARD,returning,yearly,failed,bank_timeout,2,0.69,361,1,376,1
TX005838,C00926,100.0,CARD,new,one_time,success,none,0,0.75,61,1,1259,0
TX005839,C02448,16561.18,WALLET,new,monthly,success,none,2,0.98,189,1,643,0
TX005840,C01806,4924.01,UPI,new,monthly,success,none,2,0.57,308,1,1495,0
TX005841,C00970,844.71,CARD,new,monthly,failed,card_declined,2,0.67,12,1,274,0
TX005842,C01095,1107.02,NETBANKING,returning,one_time,failed,bank_timeout,2,0.91,306,1,503,1
TX005843,C02029,1484.71,CARD,returning,one_time,success,none,1,0.96,172,1,294,0
TX005844,C01405,608.4,CARD,returning,monthly,success,none,2,0.82,155,1,1302,0
TX005845,C02845,1329.58,UPI,returning,monthly,success,none,2,0.83,246,1,1186,0
TX005846,C00195,949.56,CARD,returning,one_time,success,none,2,0.78,177,1,1422,0
TX005847,C00228,997.97,UPI,new,one_time,success,none,1,0.86,310,1,1436,0
TX005848,C01460,1314.83,WALLET,returning,one_time,failed,insufficient_funds,0,0.78,74,1,680,1
TX005849,C00461,294.85,NETBANKING,returning,monthly,failed,bank_timeout,0,0.84,326,0,858,1
TX005850,C00618,1140.9,NETBANKING,returning,monthly,success,none,0,0.87,212,1,563,0
TX005851,C00064,1291.36,CARD,returning,monthly,failed,expired_card,0,0.81,49,1,1120,1
TX005852,C02213,1247.44,UPI,returning,one_time,success,none,0,0.55,280,0,79,0
TX005853,C02075,883.75,UPI,returning,one_time,failed,bank_timeout,3,0.9,243,1,718,1
TX005854,C00285,3421.58,NETBANKING,returning,monthly,success,none,2,0.56,300,1,846,0
TX005855,C01684,769.97,UPI,new,one_time,success,none,2,0.54,307,1,1456,0
TX005856,C02329,1376.54,UPI,new,one_time,success,none,0,0.83,308,1,1301,0
TX005857,C00838,4013.01,CARD,returning,monthly,success,none,3,0.73,71,1,1249,0
TX005858,C00831,1012.95,UPI,returning,one_time,failed,expired_card,1,0.82,8,1,1124,1
TX005859,C01188,1358.94,CARD,new,monthly,failed,expired_card,3,0.86,300,1,448,0
TX005860,C02966,995.87,UPI,returning,one_time,success,none,2,0.39,242,1,102,0
TX005861,C00224,3779.59,CARD,returning,one_time,failed,card_declined,0,0.65,281,1,1251,1
TX005862,C00784,847.49,NETBANKING,returning,one_time,success,none,3,0.79,295,1,868,0
TX005863,C00950,3957.45,UPI,returning,monthly,failed,network_error,1,0.79,122,1,489,1
TX005864,C00045,988.72,UPI,returning,monthly,success,none,0,0.77,289,1,754,0
TX005865,C01811,464.3,UPI,returning,monthly,success,none,1,0.65,329,1,605,0
TX005866,C00471,2163.26,WALLET,new,monthly,failed,card_declined,0,0.69,169,1,1153,1
TX005867,C02082,808.62,UPI,returning,one_time,success,none,2,0.54,351,0,1175,0
TX005868,C02701,2039.58,UPI,new,one_time,failed,card_declined,0,0.88,229,1,224,1
TX005869,C00830,100.0,CARD,new,yearly,success,none,0,0.4,113,0,957,0
TX005870,C01910,1102.36,UPI,returning,one_time,failed,expired_card,0,0.83,311,1,1305,1
TX005871,C02269,692.56,WALLET,returning,monthly,success,none,0,0.81,202,1,790,0
TX005872,C01892,378.7,NETBANKING,returning,yearly,success,none,3,0.76,55,1,193,0
TX005873,C02582,630.66,UPI,new,one_time,success,none,3,0.67,226,1,23,0
TX005874,C00692,617.88,CARD,returning,monthly,success,none,3,0.8,180,1,1261,0
TX005875,C01391,1045.25,UPI,new,one_time,success,none,0,0.87,71,1,614,0
TX005876,C00932,279.41,CARD,new,one_time,success,none,1,0.91,94,1,1421,0
TX005877,C00841,1504.59,CARD,returning,one_time,failed,network_error,3,0.87,154,1,746,1
TX005878,C01939,4299.33,UPI,returning,monthly,success,none,2,0.91,315,0,101,0
TX005879,C01574,1452.34,UPI,returning,one_time,success,none,3,0.84,32,1,114,0
TX005880,C02630,2462.64,NETBANKING,returning,one_time,failed,expired_card,3,0.62,31,1,749,0
TX005881,C02287,3276.6,UPI,returning,one_time,failed,network_error,2,0.9,363,1,659,1
TX005882,C02489,3776.26,CARD,new,one_time,success,none,2,0.64,280,1,1025,0
TX005883,C00148,7116.27,UPI,new,yearly,success,none,1,0.58,278,1,1364,0
TX005884,C01033,665.67,UPI,returning,one_time,success,none,0,0.95,337,1,222,0
TX005885,C01312,534.6,NETBANKING,returning,yearly,success,none,2,0.88,223,1,1333,0
TX005886,C00388,2400.58,UPI,returning,monthly,success,none,1,0.82,235,1,328,0
TX005887,C01874,2226.68,CARD,new,monthly,failed,bank_timeout,0,0.72,232,1,306,1
TX005888,C00916,2381.95,UPI,returning,one_time,success,none,2,0.88,355,1,1063,0
TX005889,C01879,7253.81,UPI,new,one_time,success,none,1,0.84,81,1,42,0
TX005890,C02686,1109.17,NETBANKING,returning,monthly,success,none,1,0.75,304,1,1384,0
TX005891,C00278,1679.34,CARD,returning,one_time,success,none,3,0.88,39,1,764,0
TX005892,C01978,411.42,NETBANKING,new,monthly,failed,expired_card,2,0.93,159,1,1434,1
TX005893,C01860,9277.26,NETBANKING,returning,one_time,failed,card_declined,0,0.87,142,1,1288,1
TX005894,C01826,783.25,NETBANKING,returning,yearly,success,none,1,0.87,153,1,1051,0
TX005895,C02637,805.76,NETBANKING,returning,one_time,success,none,3,0.61,256,1,604,0
TX005896,C01834,775.3,UPI,returning,one_time,success,none,1,0.64,202,0,52,0
TX005897,C02697,575.42,NETBANKING,returning,monthly,success,none,0,0.69,176,1,1329,0
TX005898,C00618,528.77,UPI,returning,one_time,success,none,1,0.98,17,0,1024,0
TX005899,C01631,649.56,UPI,returning,one_time,failed,expired_card,3,0.89,92,0,729,1
TX005900,C02183,279.84,UPI,new,one_time,success,none,0,0.94,82,1,1014,0
TX005901,C00580,500.04,UPI,new,one_time,failed,insufficient_funds,2,0.5,80,1,1193,0
TX005902,C01171,7699.9,CARD,new,one_time,success,none,3,0.91,224,1,1195,0
TX005903,C00490,2288.51,UPI,returning,one_time,success,none,0,0.84,225,1,818,0
TX005904,C02526,2768.07,UPI,returning,monthly,success,none,1,0.78,71,1,1396,0
TX005905,C01183,3558.91,UPI,returning,one_time,failed,insufficient_funds,3,0.97,353,1,585,1
TX005906,C00384,6864.61,UPI,new,monthly,success,none,0,0.78,305,1,122,0
TX005907,C00163,186.53,CARD,returning,monthly,success,none,0,0.91,2,1,966,0
TX005908,C02489,320.58,UPI,returning,one_time,success,none,3,0.87,241,1,1475,0
TX005909,C01877,490.92,UPI,new,one_time,success,none,0,0.88,27,0,757,0
TX005910,C01213,685.58,UPI,returning,yearly,success,none,0,0.84,24,1,1179,0
TX005911,C02463,811.94,UPI,returning,monthly,success,none,1,0.95,213,1,114,0
TX005912,C01363,701.36,CARD,returning,one_time,failed,insufficient_funds,2,0.94,356,1,991,1
TX005913,C01631,1365.55,UPI,returning,yearly,success,none,2,0.9,206,1,283,0
TX005914,C01205,1136.03,UPI,returning,monthly,failed,card_declined,3,0.81,131,1,729,1
TX005915,C00288,532.28,UPI,returning,one_time,failed,card_declined,3,0.93,97,1,143,1
TX005916,C01858,124.52,UPI,new,yearly,success,none,0,0.76,132,1,457,0
TX005917,C00187,406.32,WALLET,returning,one_time,success,none,2,0.81,285,1,883,0
TX005918,C01908,633.18,UPI,returning,yearly,success,none,1,0.9,68,1,1404,0
TX005919,C01162,856.56,NETBANKING,returning,one_time,success,none,1,0.92,235,1,908,0
TX005920,C00130,354.37,CARD,new,one_time,success,none,2,0.84,38,1,199,0
TX005921,C02242,671.28,UPI,returning,monthly,failed,insufficient_funds,3,0.6,56,1,1426,0
TX005922,C02364,353.9,WALLET,returning,one_time,success,none,2,0.83,234,1,1041,0
TX005923,C01888,966.98,CARD,new,one_time,success,none,3,0.86,218,1,36,0
TX005924,C00144,374.99,CARD,returning,monthly,success,none,1,0.76,239,1,613,0
TX005925,C00016,469.23,UPI,returning,one_time,failed,card_declined,0,0.86,354,1,442,1
TX005926,C02471,296.28,CARD,returning,yearly,success,none,0,0.65,109,1,1260,0
TX005927,C00245,940.58,UPI,new,one_time,success,none,1,0.77,112,1,822,0
TX005928,C00927,461.07,UPI,new,yearly,success,none,2,0.81,226,1,130,0
TX005929,C02177,2715.64,NETBANKING,returning,one_time,success,none,2,0.6,298,1,1446,0
TX005930,C00907,1645.58,NETBANKING,returning,monthly,failed,card_declined,2,0.7,193,0,1485,1
TX005931,C00887,1022.65,UPI,new,one_time,success,none,2,0.87,118,1,427,0
TX005932,C00341,493.99,CARD,new,monthly,success,none,2,0.73,18,1,419,0
TX005933,C02052,1604.42,CARD,new,one_time,success,none,3,0.7,72,1,139,0
TX005934,C01434,2187.91,UPI,returning,one_time,failed,card_declined,2,0.57,114,1,737,1
TX005935,C00306,1264.82,UPI,returning,one_time,success,none,2,0.82,168,1,539,0
TX005936,C00908,5451.8,UPI,returning,one_time,success,none,2,0.8,114,1,248,0
TX005937,C02655,1736.52,CARD,returning,one_time,failed,insufficient_funds,0,0.61,328,1,810,1
TX005938,C01372,2734.24,NETBANKING,returning,monthly,success,none,0,0.92,27,1,111,0
TX005939,C00321,1253.34,UPI,returning,one_time,success,none,2,0.72,131,1,437,0
TX005940,C00559,2155.26,CARD,new,one_time,success,none,2,0.87,132,1,837,0
TX005941,C01205,494.34,CARD,returning,yearly,success,none,3,0.83,48,1,615,0
TX005942,C02666,693.4,CARD,returning,monthly,success,none,0,0.69,222,0,881,0
TX005943,C02759,1555.21,UPI,returning,yearly,failed,bank_timeout,1,0.55,351,1,1423,1
TX005944,C01410,1543.95,UPI,returning,yearly,success,none,0,0.61,87,1,1399,0
TX005945,C01642,1821.86,NETBANKING,new,one_time,success,none,2,0.88,330,1,613,0
TX005946,C01132,3295.76,UPI,new,yearly,success,none,0,0.82,343,1,1463,0
TX005947,C02579,263.76,UPI,returning,one_time,failed,bank_timeout,2,0.8,202,1,1414,1
TX005948,C02458,413.87,NETBANKING,new,yearly,success,none,0,0.9,201,1,608,0
TX005949,C00818,1379.63,UPI,new,monthly,success,none,0,0.95,357,1,1131,0
TX005950,C01195,531.46,NETBANKING,returning,monthly,failed,network_error,0,0.79,41,1,249,1
TX005951,C02541,32137.16,UPI,returning,monthly,failed,expired_card,2,0.89,169,0,411,1
TX005952,C00012,1836.69,UPI,new,yearly,success,none,1,0.84,8,1,871,0
TX005953,C00195,1014.01,UPI,new,monthly,success,none,2,0.92,294,1,1302,0
TX005954,C02538,654.93,UPI,new,one_time,success,none,1,0.81,18,1,723,0
TX005955,C02843,678.47,UPI,returning,one_time,success,none,1,0.91,1,1,1350,0
TX005956,C02929,1130.19,CARD,returning,monthly,success,none,1,0.78,313,1,543,0
TX005957,C02230,1226.58,UPI,new,one_time,success,none,1,0.75,212,1,7,0
TX005958,C00656,694.58,NETBANKING,returning,monthly,success,none,1,0.55,144,1,540,0
TX005959,C01922,834.51,UPI,new,monthly,success,none,3,0.93,2,1,1009,0
TX005960,C02742,4206.07,UPI,new,one_time,failed,bank_timeout,1,0.93,314,1,497,1
TX005961,C02078,4378.69,UPI,returning,monthly,failed,network_error,3,0.91,281,1,377,1
TX005962,C01620,1410.97,CARD,new,monthly,success,none,2,0.67,362,1,1220,0
TX005963,C01120,286.79,UPI,returning,yearly,success,none,2,0.81,340,1,1147,0
TX005964,C00778,1879.02,UPI,returning,one_time,failed,bank_timeout,3,0.78,121,1,577,1
TX005965,C00444,5188.93,NETBANKING,new,yearly,success,none,0,0.72,100,1,1289,0
TX005966,C00298,4314.69,UPI,returning,yearly,success,none,1,0.91,144,1,243,0
TX005967,C00808,2285.7,UPI,returning,monthly,failed,insufficient_funds,3,0.84,251,1,1415,1
TX005968,C01761,4547.91,UPI,returning,yearly,success,none,2,0.68,323,1,1092,0
TX005969,C00845,1156.77,CARD,returning,monthly,success,none,2,0.88,184,1,429,0
TX005970,C01016,2055.15,UPI,returning,one_time,failed,network_error,2,0.69,60,1,1454,1
TX005971,C01385,555.14,NETBANKING,new,monthly,success,none,2,0.86,234,1,240,0
TX005972,C01398,1468.89,CARD,returning,monthly,success,none,3,0.82,186,1,32,0
TX005973,C00554,4144.49,CARD,new,yearly,failed,insufficient_funds,0,0.83,85,1,919,0
TX005974,C02351,608.24,UPI,new,monthly,success,none,2,0.81,133,1,1264,0
TX005975,C00421,463.38,WALLET,returning,monthly,success,none,0,0.76,255,1,1366,0
TX005976,C01270,1208.93,UPI,new,monthly,failed,insufficient_funds,1,0.84,17,1,335,1
TX005977,C01261,874.23,CARD,new,one_time,success,none,0,0.64,204,1,1038,0
TX005978,C00185,2098.86,UPI,returning,one_time,success,none,2,0.83,79,1,447,0
TX005979,C00468,696.97,CARD,returning,monthly,success,none,3,0.78,89,1,1128,0
TX005980,C02802,6114.63,UPI,new,one_time,success,none,1,0.8,164,0,1073,0
TX005981,C02411,301.97,UPI,new,one_time,failed,network_error,3,0.66,322,1,1132,0
TX005982,C01307,3841.95,NETBANKING,new,monthly,failed,network_error,3,0.88,88,1,474,0
TX005983,C01577,510.38,UPI,new,monthly,success,none,0,0.84,305,0,1177,0
TX005984,C00336,182.0,UPI,returning,monthly,success,none,0,0.92,275,1,52,0
TX005985,C02210,1391.13,CARD,returning,yearly,success,none,0,0.71,159,1,1063,0
TX005986,C01498,850.13,CARD,returning,one_time,success,none,2,0.39,163,0,908,0
TX005987,C02060,361.55,UPI,returning,one_time,success,none,1,0.84,14,1,840,0
TX005988,C01448,204.1,UPI,returning,monthly,success,none,0,0.73,339,0,1181,0
TX005989,C00588,1087.5,WALLET,returning,monthly,failed,bank_timeout,2,0.74,165,1,1239,1
TX005990,C01882,2909.79,CARD,returning,monthly,success,none,3,0.93,152,0,503,0
TX005991,C00201,1968.36,UPI,returning,one_time,failed,bank_timeout,1,0.69,209,1,303,1
TX005992,C00522,1160.62,NETBANKING,returning,monthly,success,none,3,0.9,313,1,470,0
TX005993,C01888,1770.2,UPI,returning,monthly,failed,expired_card,0,0.8,81,1,968,1
TX005994,C02553,1067.19,UPI,returning,one_time,failed,bank_timeout,1,0.7,109,0,490,1
TX005995,C01712,262.51,UPI,returning,one_time,success,none,2,0.68,172,1,345,0
TX005996,C00788,264.83,UPI,new,monthly,success,none,1,0.84,312,1,865,0
TX005997,C00060,895.01,NETBANKING,returning,one_time,success,none,1,0.91,336,1,453,0
TX005998,C00578,933.88,UPI,returning,one_time,success,none,1,0.8,1,0,409,0
TX005999,C00321,2568.26,UPI,returning,one_time,success,none,0,0.66,133,1,1184,0
TX006000,C01459,2338.59,NETBANKING,returning,one_time,success,none,3,0.61,173,1,119,0
TX006001,C02038,2008.48,UPI,returning,one_time,success,none,3,0.62,187,1,1399,0
TX006002,C00923,828.58,CARD,new,one_time,success,none,0,0.65,28,1,1134,0
TX006003,C01410,275.71,UPI,returning,one_time,success,none,0,0.95,215,1,308,0
TX006004,C01695,1655.85,CARD,returning,monthly,failed,network_error,3,0.59,285,1,603,1
TX006005,C00569,1854.13,UPI,returning,one_time,success,none,0,0.67,268,1,159,0
TX006006,C01102,100.63,UPI,new,monthly,success,none,0,0.83,166,1,995,0
TX006007,C00527,476.12,CARD,new,monthly,success,none,0,0.77,96,1,1033,0
TX006008,C02572,549.47,CARD,new,one_time,success,none,0,0.58,74,1,926,0
TX006009,C02661,1234.41,CARD,returning,one_time,success,none,3,0.97,50,1,189,0
TX006010,C02173,491.1,CARD,new,monthly,success,none,2,0.76,208,1,245,0
TX006011,C00871,1055.6,UPI,new,one_time,success,none,2,0.75,109,1,1072,0
TX006012,C00280,888.44,UPI,new,monthly,success,none,3,0.87,338,1,1125,0
TX006013,C02965,935.28,CARD,new,monthly,success,none,1,0.39,142,1,1189,0
TX006014,C02670,535.72,CARD,new,one_time,success,none,1,0.75,145,1,321,0
TX006015,C02894,578.83,CARD,new,monthly,success,none,2,0.89,220,1,1496,0
TX006016,C01893,372.31,CARD,returning,yearly,success,none,3,0.82,340,1,493,0
TX006017,C01752,1603.7,UPI,returning,one_time,success,none,2,0.7,252,1,348,0
TX006018,C00674,1941.28,UPI,returning,one_time,success,none,1,0.88,85,1,911,0
TX006019,C01152,507.44,UPI,returning,monthly,success,none,2,0.91,318,1,1077,0
TX006020,C02362,5017.26,NETBANKING,returning,yearly,success,none,2,0.89,233,1,978,0
TX006021,C00332,800.63,CARD,returning,one_time,success,none,2,0.6,265,1,314,0
TX006022,C01174,5065.39,CARD,new,one_time,success,none,1,0.87,98,1,1199,0
TX006023,C02040,577.02,UPI,returning,one_time,success,none,1,0.75,263,1,523,0
TX006024,C01478,144.52,UPI,returning,one_time,failed,bank_timeout,3,0.96,133,1,56,1
TX006025,C00036,1639.58,NETBANKING,returning,one_time,success,none,0,0.66,78,1,1200,0
TX006026,C01709,1406.06,NETBANKING,returning,one_time,success,none,1,0.83,285,1,1222,0
TX006027,C01444,1135.01,UPI,new,monthly,success,none,0,0.73,132,1,1038,0
TX006028,C02254,576.96,CARD,returning,yearly,success,none,2,0.87,111,1,1437,0
TX006029,C02687,1059.37,UPI,returning,monthly,success,none,0,0.86,118,1,636,0
TX006030,C02896,657.69,UPI,new,monthly,failed,network_error,3,0.97,138,1,336,0
TX006031,C01380,810.5,CARD,returning,one_time,success,none,2,0.93,306,1,452,0
TX006032,C00440,2544.35,CARD,returning,one_time,success,none,3,0.98,260,1,1236,0
TX006033,C02777,1318.46,CARD,new,monthly,failed,expired_card,0,0.71,304,1,945,1
TX006034,C01120,2018.18,UPI,new,monthly,failed,network_error,2,0.72,73,1,763,0
TX006035,C02989,869.69,UPI,returning,monthly,success,none,1,0.76,149,1,962,0
TX006036,C00164,778.98,UPI,returning,one_time,success,none,0,0.85,360,1,757,0
TX006037,C00148,346.03,UPI,new,monthly,failed,expired_card,0,0.89,141,1,275,1
TX006038,C02342,757.45,UPI,returning,one_time,success,none,2,0.53,86,1,308,0
TX006039,C00195,100.0,UPI,returning,one_time,success,none,2,0.72,107,1,569,0
TX006040,C00663,607.76,UPI,returning,one_time,failed,expired_card,3,0.72,152,1,1163,0
TX006041,C00480,1010.42,UPI,returning,yearly,failed,expired_card,1,0.71,292,1,415,1
TX006042,C00123,1926.91,CARD,returning,one_time,success,none,0,0.82,91,0,660,0
TX006043,C01424,838.25,CARD,returning,yearly,success,none,1,0.6,292,1,862,0
TX006044,C02747,1552.58,CARD,new,yearly,failed,insufficient_funds,1,0.89,234,1,265,1
TX006045,C00965,123.99,UPI,new,monthly,success,none,1,0.89,11,1,785,0
TX006046,C02709,1036.04,UPI,returning,yearly,success,none,2,0.8,157,0,791,0
TX006047,C01779,204.49,UPI,new,one_time,failed,card_declined,1,0.72,266,0,650,0
TX006048,C01486,327.57,UPI,returning,monthly,success,none,3,0.65,81,0,150,0
TX006049,C02015,909.44,UPI,returning,monthly,failed,network_error,1,0.88,164,1,599,1
TX006050,C00710,3929.49,UPI,new,one_time,success,none,2,0.75,332,1,1057,0
TX006051,C02444,1589.55,CARD,returning,monthly,failed,bank_timeout,2,0.79,276,1,394,1
TX006052,C00912,1116.81,WALLET,returning,one_time,failed,card_declined,1,0.81,34,1,589,1
TX006053,C01361,1075.42,UPI,returning,one_time,success,none,3,0.82,316,1,620,0
TX006054,C02365,537.2,NETBANKING,new,yearly,failed,card_declined,0,0.88,218,1,807,1
TX006055,C01735,636.52,UPI,new,monthly,failed,insufficient_funds,0,0.87,44,1,795,1
TX006056,C01824,1681.39,CARD,returning,one_time,failed,network_error,3,0.82,59,0,1280,0
TX006057,C01580,274.41,CARD,returning,yearly,success,none,2,0.85,47,1,828,0
TX006058,C00681,1984.36,NETBANKING,returning,one_time,failed,network_error,1,0.93,267,1,646,1
TX006059,C01334,743.59,UPI,returning,yearly,success,none,0,0.83,324,1,953,0
TX006060,C02543,2503.78,UPI,returning,yearly,success,none,0,0.72,110,1,792,0
TX006061,C00556,2867.21,UPI,returning,yearly,success,none,1,0.89,195,1,1201,0
TX006062,C00610,205.8,UPI,returning,monthly,success,none,0,0.84,296,1,751,0
TX006063,C02157,613.03,NETBANKING,new,monthly,success,none,0,0.8,162,1,701,0
TX006064,C00372,466.13,CARD,returning,monthly,success,none,2,0.72,335,0,7,0
TX006065,C02903,178.98,CARD,new,monthly,failed,bank_timeout,0,0.87,125,1,568,1
TX006066,C00616,390.52,UPI,returning,one_time,success,none,0,0.8,158,1,70,0
TX006067,C02816,12597.53,NETBANKING,new,one_time,success,none,2,0.76,252,1,64,0
TX006068,C01915,2017.29,UPI,returning,monthly,failed,insufficient_funds,0,0.77,338,1,159,1
TX006069,C02254,7459.83,UPI,returning,monthly,success,none,2,0.64,181,1,1126,0
TX006070,C00847,2512.66,NETBANKING,returning,monthly,success,none,1,0.89,39,1,76,0
TX006071,C00043,522.26,UPI,returning,monthly,success,none,0,0.91,73,1,243,0
TX006072,C00865,748.62,UPI,returning,monthly,success,none,0,0.63,329,0,753,0
TX006073,C01269,1975.22,UPI,new,monthly,failed,card_declined,3,0.78,312,1,338,0
TX006074,C01379,1698.51,CARD,returning,one_time,failed,network_error,3,0.86,280,1,1397,1
TX006075,C00785,615.64,CARD,returning,one_time,failed,insufficient_funds,3,0.34,48,1,1273,0
TX006076,C00476,242.26,UPI,returning,one_time,failed,expired_card,2,0.75,53,1,707,1
TX006077,C00083,29370.94,CARD,returning,monthly,success,none,0,0.71,242,1,376,0
TX006078,C01134,952.27,CARD,new,one_time,failed,network_error,0,0.7,340,1,1139,1
TX006079,C02238,791.76,NETBANKING,new,monthly,failed,card_declined,3,0.92,44,1,242,1
TX006080,C00800,1228.24,CARD,new,one_time,failed,expired_card,2,0.87,308,1,806,1
TX006081,C00936,860.29,CARD,returning,one_time,success,none,3,0.95,11,1,7,0
TX006082,C02299,1239.83,CARD,returning,monthly,success,none,0,0.91,54,1,798,0
TX006083,C02339,3971.69,UPI,new,one_time,success,none,2,0.71,349,1,1200,0
TX006084,C01669,968.21,UPI,new,monthly,success,none,3,0.96,93,1,1001,0
TX006085,C00326,342.85,UPI,new,yearly,success,none,0,0.64,55,1,897,0
TX006086,C01535,932.95,UPI,new,monthly,success,none,3,0.97,331,1,688,0
TX006087,C01986,689.25,UPI,returning,monthly,success,none,1,0.68,171,1,194,0
TX006088,C01965,4554.63,UPI,returning,monthly,success,none,2,0.93,203,1,725,0
TX006089,C00837,3537.3,UPI,new,one_time,success,none,1,0.86,104,1,915,0
TX006090,C00508,1221.12,UPI,new,monthly,success,none,1,0.92,48,0,982,0
TX006091,C02779,305.29,UPI,returning,one_time,failed,expired_card,2,0.56,306,1,999,1
TX006092,C02120,321.86,CARD,new,one_time,failed,expired_card,1,0.96,89,1,724,1
TX006093,C01271,1113.34,NETBANKING,returning,one_time,success,none,3,0.98,281,1,1398,0
TX006094,C00641,1535.06,UPI,returning,monthly,failed,card_declined,0,0.42,60,1,468,1
TX006095,C02988,753.99,UPI,returning,monthly,success,none,2,0.71,339,1,443,0
TX006096,C01879,678.46,UPI,new,yearly,success,none,3,0.91,275,0,139,0
TX006097,C00608,606.19,UPI,new,one_time,success,none,0,0.89,364,1,1473,0
TX006098,C01959,1071.28,UPI,returning,one_time,success,none,1,0.94,217,1,100,0
TX006099,C00566,101.21,CARD,new,monthly,success,none,2,0.56,327,1,1190,0
TX006100,C01368,364.55,UPI,returning,monthly,success,none,1,0.73,144,1,315,0
TX006101,C02102,585.78,CARD,returning,one_time,success,none,0,0.85,33,1,954,0
