transaction_id,customer_id,amount,payment_method,customer_type,subscription_type,payment_status,failure_reason,retry_count,previous_success_rate,days_since_last_payment,checkout_completed,customer_tenure_days,recovered
TX005344,C01342,469.47,UPI,new,monthly,success,none,0,0.92,258,1,1332,0
TX005345,C00856,1047.7,WALLET,new,monthly,success,none,0,0.95,171,0,996,0
TX005346,C01196,816.46,UPI,returning,one_time,failed,card_declined,2,0.53,78,0,891,0
TX005347,C01494,1621.71,CARD,new,monthly,success,none,0,0.74,150,1,700,0
TX005348,C01416,1123.5,NETBANKING,returning,monthly,success,none,0,0.82,226,0,149,0
TX005349,C00928,352.85,UPI,new,yearly,failed,bank_timeout,0,0.9,90,0,1019,1
TX005350,C01746,251.6,CARD,returning,one_time,success,none,0,0.84,65,1,314,0
TX005351,C00680,1389.39,UPI,returning,yearly,success,none,0,0.92,54,0,808,0
TX005352,C01503,3807.79,CARD,new,monthly,success,none,0,0.94,134,1,282,0
TX005353,C00365,1177.81,NETBANKING,returning,one_time,failed,card_declined,0,0.65,285,1,597,0
TX005354,C01417,2280.08,UPI,returning,monthly,success,none,0,0.92,164,1,731,0
TX005355,C02352,2728.56,NETBANKING,new,one_time,success,none,0,0.74,113,1,789,0
TX005356,C02454,1394.25,UPI,returning,monthly,success,none,0,0.92,245,1,243,0
TX005357,C02085,526.87,CARD,returning,monthly,success,none,0,0.65,289,1,1242,0
TX005358,C02237,1307.38,UPI,returning,monthly,success,none,0,0.93,30,1,466,0
TX005359,C00198,3249.85,UPI,returning,monthly,failed,card_declined,1,0.65,343,1,967,0
TX005360,C01025,1766.76,UPI,new,monthly,failed,card_declined,1,0.89,37,1,337,1
TX005361,C01963,2150.43,NETBANKING,new,one_time,failed,card_declined,2,0.5,264,1,1061,0
TX005362,C02402,723.22,CARD,returning,yearly,success,none,0,0.88,19,1,1179,0
TX005363,C01749,914.05,NETBANKING,returning,yearly,success,none,0,0.76,110,1,122,0
TX005364,C02561,985.5,UPI,returning,monthly,success,none,0,0.77,139,1,1011,0
TX005365,C00820,1047.12,UPI,returning,one_time,failed,bank_timeout,2,0.88,72,1,36,0
TX005366,C00461,3137.44,UPI,new,yearly,success,none,0,0.68,74,0,1230,0
TX005367,C00260,132.63,UPI,new,monthly,success,none,0,0.79,133,1,637,0
TX005368,C01749,1127.19,UPI,returning,yearly,failed,bank_timeout,0,0.86,281,1,21,1
TX005369,C01996,1020.91,NETBANKING,new,one_time,success,none,0,0.71,179,1,1098,0
TX005370,C00856,319.15,NETBANKING,returning,monthly,success,none,0,0.91,301,1,1052,0
TX005371,C02351,2007.39,UPI,new,one_time,success,none,0,0.75,295,1,1119,0
TX005372,C02218,571.32,UPI,new,monthly,success,none,0,0.85,90,1,17,0
TX005373,C01081,795.26,CARD,new,monthly,success,none,0,0.74,163,1,1363,0
TX005374,C00717,5790.09,CARD,returning,one_time,success,none,0,0.6,224,1,559,0
TX005375,C02227,2721.6,CARD,new,one_time,failed,network_error,1,0.65,101,1,1197,0
TX005376,C02015,1839.11,UPI,returning,monthly,success,none,0,0.76,179,1,2,0
TX005377,C00513,1544.88,UPI,returning,one_time,success,none,0,0.76,109,1,886,0
TX005378,C00766,945.57,UPI,new,monthly,success,none,0,0.79,73,0,1162,0
TX005379,C01458,6630.53,WALLET,returning,one_time,failed,insufficient_funds,0,0.59,27,1,1063,0
TX005380,C01534,2257.36,CARD,returning,one_time,success,none,0,0.67,232,1,356,0
TX005381,C00498,558.58,NETBANKING,returning,monthly,success,none,0,0.7,176,1,183,0
TX005382,C02846,311.04,UPI,returning,yearly,success,none,0,0.72,269,1,886,0
TX005383,C01166,1826.5,UPI,returning,monthly,success,none,0,0.67,25,1,1497,0
TX005384,C01144,1042.86,UPI,returning,one_time,success,none,0,0.68,305,0,96,0
TX005385,C00182,303.07,NETBANKING,returning,yearly,success,none,0,0.97,349,1,1478,0
TX005386,C02628,1612.8,UPI,returning,yearly,success,none,0,0.63,110,1,22,0
TX005387,C00706,860.81,CARD,returning,monthly,success,none,0,0.79,355,0,493,0
TX005388,C02961,1767.99,UPI,returning,monthly,failed,card_declined,2,0.68,57,1,1411,0
TX005389,C01489,1632.01,UPI,new,one_time,success,none,0,0.68,193,1,721,0
TX005390,C02625,634.33,UPI,new,monthly,success,none,0,0.86,340,1,1378,0
TX005391,C00538,1938.29,UPI,returning,monthly,success,none,0,0.85,157,0,712,0
TX005392,C00498,700.56,NETBANKING,returning,yearly,success,none,0,0.59,339,1,365,0
TX005393,C02404,742.78,WALLET,new,one_time,success,none,0,0.66,74,0,1184,0
TX005394,C02459,679.23,CARD,returning,one_time,failed,insufficient_funds,0,0.8,105,1,1432,1
TX005395,C01630,3034.73,UPI,returning,yearly,failed,network_error,2,0.83,235,1,620,1
TX005396,C00097,851.91,CARD,new,yearly,success,none,0,0.9,21,1,157,0
TX005397,C02832,3771.39,UPI,returning,monthly,success,none,0,0.82,87,1,110,0
TX005398,C01180,5459.63,NETBANKING,returning,one_time,success,none,0,0.56,258,1,276,0
TX005399,C02808,564.06,CARD,returning,monthly,failed,expired_card,1,0.79,49,1,33,0
TX005400,C02613,100.0,UPI,returning,monthly,failed,expired_card,1,0.87,133,1,677,0
TX005401,C02555,2807.52,UPI,new,one_time,failed,bank_timeout,2,0.72,203,1,1073,1
TX005402,C02067,806.11,UPI,returning,one_time,success,none,0,0.84,277,1,954,0
TX005403,C02020,502.92,UPI,returning,one_time,failed,network_error,0,0.6,190,1,1153,0
TX005404,C01599,645.58,NETBANKING,returning,monthly,success,none,0,0.66,27,1,533,0
TX005405,C00075,754.96,CARD,new,one_time,failed,insufficient_funds,1,0.69,216,1,552,0
TX005406,C01164,3524.43,UPI,returning,monthly,success,none,0,0.65,168,1,666,0
TX005407,C02192,1266.38,UPI,returning,one_time,success,none,0,0.39,144,0,1222,0
TX005408,C02437,3481.57,CARD,returning,one_time,success,none,0,0.43,121,1,177,0
TX005409,C01679,1710.94,UPI,new,yearly,success,none,0,0.71,298,1,30,0
TX005410,C02129,830.22,UPI,returning,monthly,success,none,0,0.79,234,0,1438,0
TX005411,C00066,771.76,CARD,new,one_time,failed,bank_timeout,0,0.69,13,1,716,1
TX005412,C01406,1817.92,UPI,returning,monthly,success,none,0,0.74,259,1,196,0
TX005413,C01524,2294.76,UPI,new,one_time,success,none,0,0.88,106,0,1122,0
TX005414,C02678,2689.51,UPI,returning,monthly,success,none,0,0.73,346,1,97,0
TX005415,C00934,866.63,UPI,returning,one_time,success,none,0,0.66,165,1,476,0
TX005416,C00690,1283.94,NETBANKING,returning,yearly,success,none,0,0.68,127,1,224,0
TX005417,C01058,1854.99,NETBANKING,returning,one_time,success,none,0,0.57,45,1,957,0
TX005418,C00512,776.22,WALLET,new,yearly,failed,insufficient_funds,2,0.77,48,1,327,0
TX005419,C01676,394.87,WALLET,new,monthly,success,none,0,0.65,270,1,975,0
TX005420,C01929,530.78,UPI,new,one_time,success,none,0,0.93,350,1,146,0
TX005421,C02404,882.77,UPI,returning,yearly,failed,bank_timeout,0,0.89,145,0,278,0
TX005422,C02916,1990.19,CARD,returning,one_time,success,none,0,0.32,208,1,429,0
TX005423,C00221,3405.27,UPI,new,monthly,success,none,0,0.88,348,0,1185,0
TX005424,C00742,323.62,WALLET,returning,monthly,success,none,0,0.58,340,1,82,0
TX005425,C00903,640.59,UPI,new,one_time,success,none,0,0.77,251,1,120,0
TX005426,C00750,794.67,UPI,returning,one_time,success,none,0,0.32,303,1,306,0
TX005427,C02482,2242.27,CARD,returning,yearly,success,none,0,0.8,189,1,1311,0
TX005428,C00419,681.78,NETBANKING,returning,one_time,success,none,0,0.9,179,1,320,0
TX005429,C00090,744.89,CARD,returning,yearly,failed,expired_card,0,0.83,160,1,993,0
TX005430,C02582,307.73,CARD,returning,one_time,success,none,0,0.6,33,1,16,0
TX005431,C02885,1694.37,UPI,returning,one_time,success,none,0,0.83,221,0,1270,0
TX005432,C00680,948.37,CARD,new,one_time,success,none,0,0.8,109,1,135,0
TX005433,C00999,608.72,CARD,new,monthly,failed,card_declined,0,0.51,262,1,453,0
TX005434,C01510,868.21,UPI,returning,yearly,failed,insufficient_funds,2,0.6,255,0,1021,0
TX005435,C01578,3023.88,CARD,returning,one_time,failed,insufficient_funds,0,0.86,118,1,1196,0
TX005436,C02973,443.9,UPI,new,monthly,success,none,0,0.81,268,1,1161,0
TX005437,C01213,514.15,UPI,new,one_time,success,none,0,0.63,63,1,66,0
TX005438,C00037,3384.72,WALLET,new,one_time,failed,bank_timeout,0,0.52,92,1,348,0
TX005439,C01269,1174.03,UPI,returning,one_time,success,none,0,0.87,249,1,120,0
TX005440,C01670,2003.76,CARD,returning,monthly,success,none,0,0.46,234,1,1060,0
TX005441,C01551,1574.32,UPI,returning,monthly,failed,expired_card,1,0.8,320,1,393,0
TX005442,C01537,1062.31,NETBANKING,returning,one_time,success,none,0,0.63,38,1,611,0
TX005443,C02768,801.54,UPI,returning,yearly,failed,card_declined,1,0.78,256,1,750,0
TX005444,C02423,2317.87,UPI,new,one_time,success,none,0,0.76,78,1,509,0
TX005445,C00756,3121.61,NETBANKING,new,monthly,success,none,0,0.68,125,1,721,0
TX005446,C01066,2909.6,CARD,new,one_time,failed,insufficient_funds,1,0.82,45,1,1048,0
TX005447,C02003,377.31,UPI,new,monthly,success,none,0,0.6,114,1,1190,0
TX005448,C01232,3549.0,UPI,returning,one_time,success,none,0,0.88,75,1,1233,0
TX005449,C01286,794.62,UPI,returning,monthly,success,none,0,0.59,190,1,201,0
TX005450,C00504,555.84,NETBANKING,new,monthly,failed,bank_timeout,0,0.82,61,1,886,0
TX005451,C00764,941.62,CARD,returning,monthly,success,none,0,0.73,211,1,1480,0
TX005452,C02223,2316.97,NETBANKING,returning,one_time,success,none,0,0.76,262,1,772,0
TX005453,C02529,1783.65,WALLET,returning,monthly,success,none,0,0.71,146,1,960,0
TX005454,C02355,871.44,UPI,new,one_time,success,none,0,0.82,334,1,695,0
TX005455,C00924,2330.64,CARD,new,one_time,success,none,0,0.86,47,0,487,0
TX005456,C00410,1243.74,CARD,new,monthly,success,none,0,0.62,352,1,466,0
TX005457,C00480,654.8,NETBANKING,returning,yearly,success,none,0,0.7,218,1,1138,0
TX005458,C01181,579.85,CARD,returning,one_time,success,none,0,0.49,143,0,1189,0
TX005459,C01554,1586.38,UPI,returning,monthly,failed,expired_card,1,0.81,11,0,392,0
TX005460,C02679,1018.14,NETBANKING,returning,monthly,success,none,0,0.71,313,1,1131,0
TX005461,C02697,318.0,CARD,new,monthly,failed,card_declined,1,0.9,344,1,366,0
TX005462,C00009,2350.65,NETBANKING,new,monthly,success,none,0,0.34,34,1,1158,0
TX005463,C02123,711.77,UPI,new,one_time,success,none,0,0.87,97,0,315,0
TX005464,C00897,4595.84,UPI,returning,one_time,success,none,0,0.64,208,1,1315,0
TX005465,C00594,310.23,CARD,returning,one_time,success,none,0,0.95,123,0,1050,0
TX005466,C01666,932.03,CARD,new,monthly,success,none,0,0.67,221,1,1379,0
TX005467,C00102,584.07,UPI,new,one_time,failed,bank_timeout,0,0.91,215,1,1332,0
TX005468,C01003,455.83,UPI,returning,monthly,success,none,0,0.92,150,1,1366,0
TX005469,C01657,707.61,CARD,returning,monthly,success,none,0,0.91,266,1,258,0
TX005470,C00817,5396.53,WALLET,new,one_time,success,none,0,0.93,9,1,1085,0
TX005471,C01781,1247.67,UPI,returning,monthly,success,none,0,0.77,230,1,530,0
TX005472,C01381,537.79,UPI,new,monthly,success,none,0,0.8,121,1,542,0
TX005473,C02399,211.5,UPI,new,monthly,success,none,0,0.8,81,1,1159,0
TX005474,C00545,232.94,UPI,new,monthly,success,none,0,0.77,2,1,1054,0
TX005475,C00172,676.67,UPI,returning,one_time,success,none,0,0.74,11,1,1488,0
TX005476,C01589,619.98,UPI,returning,monthly,success,none,0,0.67,295,1,1367,0
TX005477,C00771,896.37,CARD,returning,monthly,success,none,0,0.75,306,1,1097,0
TX005478,C02121,141.89,UPI,new,monthly,success,none,0,0.74,364,1,235,0
TX005479,C00280,1009.78,UPI,returning,monthly,success,none,0,0.89,319,1,1294,0
TX005480,C01726,2765.44,WALLET,returning,one_time,success,none,0,0.9,76,1,133,0
TX005481,C02970,4724.69,UPI,returning,monthly,success,none,0,0.91,76,1,1242,0
TX005482,C00280,199.34,CARD,returning,one_time,failed,insufficient_funds,2,0.74,281,1,949,0
TX005483,C00906,533.12,UPI,returning,one_time,success,none,0,0.75,173,1,244,0
TX005484,C02534,508.36,NETBANKING,new,one_time,success,none,0,0.77,325,1,811,0
TX005485,C01601,1250.31,NETBANKING,new,monthly,success,none,0,0.88,16,0,278,0
TX005486,C00525,365.84,UPI,new,monthly,success,none,0,0.88,105,1,414,0
TX005487,C00640,4984.24,CARD,returning,monthly,failed,bank_timeout,0,0.81,74,1,389,0
TX005488,C02295,1140.44,CARD,returning,monthly,success,none,0,0.42,237,1,532,0
TX005489,C02583,981.58,UPI,returning,yearly,success,none,0,0.92,268,0,1409,0
TX005490,C01082,4598.3,CARD,new,monthly,success,none,0,0.82,91,1,342,0
TX005491,C01422,1080.91,UPI,new,monthly,failed,bank_timeout,3,0.87,303,1,1489,1
TX005492,C02349,1572.27,UPI,new,one_time,success,none,0,0.74,25,1,1023,0
TX005493,C00531,557.96,WALLET,new,monthly,success,none,0,0.77,4,1,588,0
TX005494,C00619,319.43,UPI,returning,monthly,failed,insufficient_funds,0,0.7,211,1,1151,0
TX005495,C02324,633.13,UPI,new,one_time,success,none,0,0.56,346,1,1321,0
TX005496,C00560,7850.07,UPI,new,one_time,success,none,0,0.63,106,1,304,0
TX005497,C02313,1938.6,WALLET,returning,one_time,success,none,0,0.45,214,1,378,0
TX005498,C01492,1404.0,UPI,new,one_time,success,none,0,0.85,314,1,645,0
TX005499,C02971,455.44,UPI,returning,monthly,success,none,0,0.77,37,1,575,0
TX005500,C00099,2490.22,CARD,returning,monthly,success,none,0,0.74,349,1,203,0
TX005501,C02838,323.14,CARD,returning,yearly,success,none,0,0.55,226,0,1145,0
TX005502,C00676,267.64,UPI,new,monthly,failed,card_declined,0,0.66,65,0,84,0
TX005503,C00106,663.15,WALLET,returning,monthly,success,none,0,0.81,185,1,250,0
TX005504,C02173,6368.01,UPI,returning,monthly,failed,insufficient_funds,0,0.9,55,1,90,1
TX005505,C01598,6051.76,CARD,returning,monthly,success,none,0,0.74,11,1,822,0
TX005506,C02513,730.62,CARD,new,one_time,success,none,0,0.77,73,1,604,0
TX005507,C00326,597.78,UPI,new,one_time,success,none,0,0.91,315,1,1470,0
TX005508,C00243,250.55,NETBANKING,new,one_time,success,none,0,0.64,170,1,1207,0
TX005509,C01702,1176.42,CARD,returning,monthly,failed,bank_timeout,0,0.81,125,1,469,1
TX005510,C02647,1268.78,UPI,returning,one_time,failed,bank_timeout,0,0.69,116,1,509,0
TX005511,C01218,2231.88,UPI,returning,monthly,success,none,0,0.85,338,1,5,0
TX005512,C02393,2489.0,UPI,new,yearly,success,none,0,0.69,234,1,1033,0
TX005513,C02719,918.11,NETBANKING,returning,monthly,success,none,0,0.65,356,1,181,0
TX005514,C02610,1808.81,UPI,new,one_time,success,none,0,0.81,170,1,841,0
TX005515,C01527,583.72,NETBANKING,new,monthly,failed,network_error,1,0.58,272,1,883,0
TX005516,C02096,1778.17,UPI,returning,monthly,failed,network_error,1,0.77,8,1,607,0
TX005517,C01577,694.71,WALLET,new,yearly,failed,card_declined,2,0.61,248,1,1341,1
TX005518,C02023,1658.24,NETBANKING,returning,monthly,success,none,0,0.92,273,0,254,0
TX005519,C01702,1541.72,UPI,returning,one_time,failed,card_declined,2,0.73,320,1,425,0
TX005520,C01576,1166.69,UPI,new,yearly,failed,network_error,2,0.82,129,1,273,0
TX005521,C01311,2241.92,NETBANKING,new,one_time,success,none,0,0.58,204,1,699,0
TX005522,C01959,266.84,UPI,new,one_time,success,none,0,0.76,242,1,969,0
TX005523,C02254,420.56,UPI,returning,one_time,success,none,0,0.71,268,1,99,0
TX005524,C02758,860.01,NETBANKING,new,one_time,success,none,0,0.75,306,1,490,0
TX005525,C01840,299.19,NETBANKING,returning,one_time,success,none,0,0.8,125,1,70,0
TX005526,C00302,760.38,CARD,new,one_time,success,none,0,0.79,40,1,1035,0
TX005527,C01763,782.77,NETBANKING,returning,one_time,failed,card_declined,1,0.69,350,1,1126,0
TX005528,C00948,3564.27,CARD,new,one_time,success,none,0,0.86,217,1,910,0
TX005529,C00081,1246.73,CARD,returning,yearly,success,none,0,0.64,61,1,517,0
TX005530,C00218,2769.68,UPI,returning,monthly,failed,card_declined,0,0.67,340,1,1006,0
TX005531,C01774,1438.72,CARD,new,monthly,success,none,0,0.71,359,1,184,0
TX005532,C02835,677.15,CARD,new,monthly,success,none,0,0.74,50,0,1028,0
TX005533,C01517,1236.88,CARD,returning,monthly,success,none,0,0.8,335,1,1280,0
TX005534,C01336,2114.31,WALLET,returning,one_time,success,none,0,0.49,221,1,669,0
TX005535,C00266,3210.11,UPI,returning,yearly,success,none,0,0.59,65,1,1082,0
TX005536,C02027,973.52,CARD,returning,one_time,failed,insufficient_funds,1,0.66,79,1,612,0
TX005537,C00167,248.95,UPI,returning,monthly,success,none,0,0.72,72,1,750,0
TX005538,C02524,233.69,UPI,new,yearly,failed,card_declined,0,0.51,156,1,966,0
TX005539,C02450,817.48,UPI,returning,one_time,success,none,0,0.97,293,1,452,0
TX005540,C02974,133.74,WALLET,returning,one_time,success,none,0,0.6,266,1,1416,0
TX005541,C00853,5517.02,UPI,returning,yearly,success,none,0,0.79,161,0,696,0
TX005542,C00486,1876.64,CARD,returning,monthly,failed,network_error,3,0.46,307,1,892,0
TX005543,C00899,618.87,CARD,returning,one_time,success,none,0,0.61,352,1,163,0
TX005544,C02399,403.96,NETBANKING,returning,yearly,success,none,0,0.76,337,1,1287,0
TX005545,C00657,2766.41,CARD,new,yearly,success,none,0,0.88,86,1,697,0
TX005546,C02663,402.51,UPI,new,yearly,failed,bank_timeout,1,0.83,293,1,336,1
TX005547,C00463,438.6,UPI,returning,one_time,success,none,0,0.9,64,1,498,0
TX005548,C00147,550.4,CARD,returning,monthly,success,none,0,0.6,317,1,126,0
TX005549,C00659,1215.22,UPI,returning,monthly,success,none,0,0.84,109,1,283,0
TX005550,C02263,1917.39,UPI,returning,monthly,failed,card_declined,2,0.87,34,1,938,0
TX005551,C01807,3208.01,UPI,returning,one_time,success,none,0,0.85,1,1,1298,0
TX005552,C01065,2808.69,UPI,returning,monthly,success,none,0,0.83,256,1,560,0
TX005553,C01969,1097.4,WALLET,returning,one_time,success,none,0,0.62,95,1,104,0
TX005554,C01946,2747.56,NETBANKING,new,yearly,success,none,0,0.6,254,1,963,0
TX005555,C01665,599.5,CARD,returning,monthly,failed,card_declined,0,0.7,126,0,1443,0
TX005556,C01543,212.98,UPI,returning,monthly,failed,bank_timeout,0,0.86,32,1,212,0
TX005557,C00305,599.43,WALLET,returning,one_time,success,none,0,0.73,137,1,1440,0
TX005558,C00780,530.79,CARD,returning,one_time,failed,insufficient_funds,0,0.49,123,1,600,1
TX005559,C01584,620.93,WALLET,returning,monthly,success,none,0,0.68,157,1,750,0
TX005560,C00406,462.46,UPI,returning,monthly,success,none,0,0.64,129,1,1321,0
TX005561,C01428,724.15,UPI,returning,monthly,success,none,0,0.81,141,1,1382,0
TX005562,C00351,1916.04,CARD,returning,one_time,success,none,0,0.71,236,1,426,0
TX005563,C02362,5134.47,NETBANKING,returning,monthly,success,none,0,0.82,144,1,908,0
TX005564,C00310,232.1,UPI,returning,one_time,success,none,0,0.68,198,1,1454,0
TX005565,C00278,344.14,UPI,returning,monthly,success,none,0,0.7,86,0,685,0
TX005566,C01914,537.91,CARD,returning,monthly,success,none,0,0.66,342,1,867,0
TX005567,C00662,2184.56,WALLET,returning,one_time,success,none,0,0.62,351,1,927,0
TX005568,C01055,911.92,CARD,returning,one_time,success,none,0,0.58,52,1,1170,0
TX005569,C00943,571.52,NETBANKING,new,monthly,success,none,0,0.56,310,1,719,0
TX005570,C00650,2090.29,CARD,returning,monthly,success,none,0,0.91,216,1,527,0
TX005571,C02286,2593.47,NETBANKING,returning,one_time,success,none,0,0.94,294,0,294,0
TX005572,C02076,1078.27,UPI,returning,monthly,success,none,0,0.58,49,1,691,0
TX005573,C00717,526.05,UPI,returning,monthly,success,none,0,0.73,253,1,22,0
TX005574,C02061,1398.63,CARD,returning,one_time,failed,insufficient_funds,1,0.43,313,1,636,0
TX005575,C02141,888.97,CARD,returning,one_time,failed,insufficient_funds,2,0.83,129,1,492,0
TX005576,C01618,882.79,UPI,new,one_time,success,none,0,0.62,139,1,1126,0
TX005577,C01736,691.48,UPI,returning,monthly,success,none,0,0.68,356,0,271,0
TX005578,C02805,2521.19,CARD,new,one_time,failed,network_error,2,0.56,102,1,232,1
TX005579,C01362,1373.19,NETBANKING,returning,yearly,failed,expired_card,0,0.49,294,1,774,1
TX005580,C01157,2785.36,UPI,new,monthly,success,none,0,0.92,104,1,720,0
TX005581,C01618,3650.77,NETBANKING,returning,monthly,success,none,0,0.82,177,0,628,0
TX005582,C02508,1657.53,UPI,returning,yearly,success,none,0,0.82,44,1,65,0
TX005583,C02129,695.18,UPI,new,one_time,success,none,0,0.81,327,1,1063,0
TX005584,C00226,2796.97,UPI,returning,monthly,success,none,0,0.7,76,1,1140,0
TX005585,C01378,1667.53,UPI,returning,one_time,success,none,0,0.88,256,1,543,0
TX005586,C02220,11418.97,UPI,returning,one_time,failed,network_error,1,0.74,140,0,70,0
TX005587,C00672,1449.67,CARD,returning,monthly,success,none,0,0.75,59,1,190,0
TX005588,C02966,2054.77,CARD,returning,one_time,failed,bank_timeout,0,0.64,13,1,645,0
TX005589,C02425,1424.22,UPI,new,yearly,success,none,0,0.74,49,1,884,0
TX005590,C02540,1003.06,NETBANKING,returning,monthly,success,none,0,0.62,185,0,483,0
TX005591,C00246,868.78,WALLET,returning,monthly,success,none,0,0.85,68,0,1046,0
TX005592,C01739,1429.13,UPI,returning,monthly,failed,bank_timeout,0,0.81,68,1,498,1
TX005593,C01584,1752.95,UPI,new,monthly,success,none,0,0.66,347,1,400,0
TX005594,C01881,3099.35,UPI,returning,one_time,success,none,0,0.85,201,1,175,0
TX005595,C02551,1448.04,CARD,new,monthly,success,none,0,0.69,25,1,386,0
TX005596,C01060,722.99,UPI,returning,one_time,success,none,0,0.85,50,1,1115,0
TX005597,C01602,817.16,CARD,new,one_time,success,none,0,0.41,192,1,566,0
TX005598,C02039,333.4,CARD,new,one_time,success,none,0,0.79,94,1,341,0
TX005599,C02260,4890.71,CARD,new,one_time,success,none,0,0.81,80,1,231,0
TX005600,C02312,673.81,UPI,returning,one_time,success,none,0,0.74,289,1,752,0
TX005601,C01011,2619.39,UPI,returning,monthly,success,none,0,0.59,170,1,680,0
TX005602,C02995,1406.55,UPI,returning,monthly,success,none,0,0.81,362,1,1365,0
TX005603,C00029,1441.38,NETBANKING,returning,yearly,success,none,0,0.57,245,1,1045,0
TX005604,C01478,986.63,CARD,returning,monthly,success,none,0,0.89,127,1,820,0
TX005605,C01827,539.68,CARD,returning,monthly,success,none,0,0.82,295,1,828,0
TX005606,C00184,458.66,CARD,new,yearly,success,none,0,0.55,173,1,804,0
TX005607,C01354,5195.87,UPI,returning,monthly,failed,expired_card,1,0.91,271,1,691,0
TX005608,C01788,1215.08,UPI,returning,one_time,success,none,0,0.73,161,1,214,0
TX005609,C01823,3019.18,UPI,returning,one_time,success,none,0,0.61,1,1,45,0
TX005610,C00358,3813.93,UPI,returning,one_time,success,none,0,0.78,131,1,1023,0
TX005611,C00833,757.66,UPI,returning,one_time,success,none,0,0.74,77,1,1003,0
TX005612,C00735,1605.44,UPI,new,yearly,failed,card_declined,3,0.91,95,1,457,0
TX005613,C01920,1141.97,CARD,returning,monthly,success,none,0,0.62,143,1,877,0
TX005614,C00987,387.03,UPI,returning,yearly,success,none,0,0.74,234,0,652,0
TX005615,C01715,928.03,UPI,returning,one_time,success,none,0,0.95,300,1,887,0
TX005616,C02194,1860.79,UPI,new,yearly,success,none,0,0.78,86,1,652,0
TX005617,C02392,699.86,UPI,new,one_time,success,none,0,0.73,216,1,940,0
TX005618,C00552,818.64,UPI,new,one_time,success,none,0,0.83,164,1,364,0
TX005619,C02711,938.21,UPI,returning,yearly,success,none,0,0.78,22,1,1240,0
TX005620,C00498,7334.73,UPI,new,one_time,success,none,0,0.66,144,1,87,0
TX005621,C00066,210.47,WALLET,returning,monthly,failed,bank_timeout,0,0.86,262,1,1497,1
TX005622,C00135,1722.41,UPI,new,one_time,failed,network_error,0,0.77,272,1,973,0
TX005623,C00604,873.05,UPI,returning,monthly,failed,expired_card,1,0.85,281,1,604,0
TX005624,C02620,616.1,UPI,returning,monthly,success,none,0,0.63,298,1,1266,0
TX005625,C00624,853.98,UPI,returning,monthly,success,none,0,0.7,191,1,1178,0
TX005626,C02081,1999.47,CARD,returning,monthly,success,none,0,0.69,9,1,153,0
TX005627,C01256,2105.0,UPI,returning,monthly,failed,network_error,1,0.84,135,1,1263,0
TX005628,C00120,1296.49,NETBANKING,returning,monthly,success,none,0,0.72,207,1,539,0
TX005629,C01333,2932.08,NETBANKING,returning,monthly,success,none,0,0.81,95,1,581,0
TX005630,C00085,3435.61,CARD,returning,monthly,failed,insufficient_funds,0,0.83,42,1,525,0
TX005631,C01429,2286.41,UPI,new,one_time,success,none,0,0.76,135,1,317,0
TX005632,C01677,670.77,UPI,returning,monthly,success,none,0,0.84,33,1,122,0
TX005633,C01565,1711.28,UPI,returning,one_time,success,none,0,0.98,294,0,223,0
TX005634,C00848,1718.63,CARD,new,one_time,success,none,0,0.71,124,1,461,0
TX005635,C02300,526.33,UPI,new,monthly,success,none,0,0.83,217,1,1022,0
TX005636,C01791,267.07,CARD,returning,monthly,success,none,0,0.67,26,0,647,0
TX005637,C00765,177.59,UPI,returning,monthly,success,none,0,0.85,172,1,1044,0
TX005638,C01304,1167.79,UPI,returning,yearly,success,none,0,0.63,339,1,1231,0
TX005639,C00326,1434.02,UPI,new,monthly,success,none,0,0.59,92,1,473,0
TX005640,C02770,378.57,UPI,returning,yearly,success,none,0,0.65,253,1,68,0
TX005641,C02260,2811.38,CARD,returning,monthly,failed,bank_timeout,0,0.84,130,0,904,0
TX005642,C00864,1257.65,CARD,returning,one_time,success,none,0,0.68,235,1,704,0
TX005643,C02025,3694.16,UPI,returning,monthly,failed,card_declined,0,0.82,358,1,930,0
TX005644,C02038,1530.7,UPI,new,one_time,success,none,0,0.6,62,1,564,0
TX005645,C01830,420.02,NETBANKING,new,yearly,failed,network_error,1,0.82,46,1,1177,0
TX005646,C00163,1656.48,UPI,returning,one_time,success,none,0,0.9,310,1,1450,0
TX005647,C02636,2004.4,CARD,new,one_time,success,none,0,0.66,186,1,264,0
TX005648,C02868,669.91,UPI,new,monthly,success,none,0,0.9,95,1,1446,0
TX005649,C02923,299.5,CARD,new,one_time,failed,expired_card,2,0.65,211,1,1146,1
TX005650,C02943,1200.23,CARD,returning,one_time,success,none,0,0.63,96,1,1418,0
TX005651,C02787,445.52,UPI,new,one_time,failed,bank_timeout,1,0.86,163,0,371,0
TX005652,C02218,3007.3,UPI,returning,yearly,success,none,0,0.91,324,1,519,0
TX005653,C00171,760.17,UPI,returning,one_time,failed,bank_timeout,2,0.7,130,1,1414,1
TX005654,C01396,5177.83,UPI,returning,monthly,success,none,0,0.9,228,1,407,0
TX005655,C00736,162.11,CARD,returning,monthly,success,none,0,0.62,336,1,1485,0
TX005656,C00660,1238.08,UPI,returning,yearly,success,none,0,0.85,244,0,179,0
TX005657,C02492,3969.73,UPI,new,yearly,success,none,0,0.83,146,1,916,0
